ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside
2bc78c19d2453282,xclick,/m/080hkjn,1,0.000000,0.996296,0.000000,0.997222,0,1,0,0,0
2bfd71c4b5eb85ff,xclick,/m/080hkjn,1,0.306667,0.705000,0.619375,0.999375,1,1,0,0,0
2c0c767560219082,xclick,/m/080hkjn,1,0.090000,0.930000,0.000000,0.995556,0,1,0,0,0
2c80703bb6552a6e,xclick,/m/080hkjn,1,0.053824,0.974504,0.078125,0.932500,0,0,0,0,0
2ca2e2e67ef55c0c,xclick,/m/080hkjn,1,0.441406,0.916016,0.270199,0.939073,1,0,0,0,0
2cc2f8c87755cc76,xclick,/m/080hkjn,1,0.467320,0.939542,0.004902,0.926471,1,0,1,0,0
2cd2722bcf2894fe,xclick,/m/080hkjn,1,0.197143,0.617143,0.060837,0.764259,1,0,0,0,0
2cf69ba33fdda454,xclick,/m/080hkjn,1,0.620000,0.895000,0.525833,0.815000,1,0,0,0,0
2cfb16c7eab9da4b,xclick,/m/080hkjn,1,0.014375,0.830000,0.042493,0.970727,0,0,0,0,0
2d349b67525bd6b5,activemil,/m/080hkjn,1,0.830000,1.000000,0.659134,0.916196,0,1,0,0,0
2d48cfcefdeebb0d,xclick,/m/080hkjn,1,0.406250,0.618125,0.746704,0.999058,0,1,0,0,0
2d6161982f9cea97,xclick,/m/080hkjn,1,0.115090,0.897698,0.114000,0.896000,0,1,0,0,0
2d841d79f24865cf,xclick,/m/080hkjn,1,0.198750,0.813125,0.033050,0.984891,0,0,0,0,0
2d8b02a1e4333bfc,xclick,/m/080hkjn,1,0.143125,0.333750,0.396422,0.901130,1,0,0,0,0
2d99ced6b38bbf4d,xclick,/m/080hkjn,1,0.096875,0.246875,0.438842,0.677871,0,0,0,0,0
2da3f1c1a6b07f06,xclick,/m/080hkjn,1,0.174074,0.388889,0.542197,0.759538,1,0,0,0,0
2e160f41efbd55ff,xclick,/m/080hkjn,1,0.000000,0.364013,0.814375,0.999375,0,0,0,1,0
2e160f41efbd55ff,xclick,/m/080hkjn,1,0.021559,0.513267,0.185625,0.455625,0,0,0,1,0
2e160f41efbd55ff,xclick,/m/080hkjn,1,0.366501,0.999171,0.488125,0.980000,0,0,0,1,0
2e1806e86948bd33,xclick,/m/080hkjn,1,0.223750,0.756875,0.031161,0.997167,0,0,0,0,0
2e24ef7616eca3d7,xclick,/m/080hkjn,1,0.033125,0.819375,0.039660,0.999056,0,0,0,0,0
2e4f6d1cb499bdcb,xclick,/m/080hkjn,1,0.329630,0.616667,0.447650,0.793803,1,0,0,0,0
2e7135d0b5d37116,xclick,/m/080hkjn,1,0.000000,0.696875,0.140625,0.740625,1,1,0,0,0
2e7135d0b5d37116,xclick,/m/080hkjn,1,0.235938,0.793750,0.404687,0.998438,0,1,0,0,0
2e7135d0b5d37116,xclick,/m/080hkjn,1,0.507812,0.998438,0.000000,0.726562,1,1,0,0,0
2e8f5bfae93d4d70,xclick,/m/080hkjn,1,0.000000,0.940625,0.095000,0.999167,0,1,0,0,0
2e90529bcb43f44c,xclick,/m/080hkjn,1,0.067500,0.900625,0.036827,0.959396,0,0,0,0,0
2e99fcf30c1780f3,xclick,/m/080hkjn,1,0.037037,0.387037,0.584307,0.936561,1,0,0,0,0
2e9dcfafa77cc48e,xclick,/m/080hkjn,1,0.215625,0.805000,0.052880,0.970727,0,0,0,0,0
2eb26256ed1d4c87,xclick,/m/080hkjn,1,0.096250,0.643750,0.377500,0.966667,1,0,0,0,0
2eecea32ec1f70e9,xclick,/m/080hkjn,1,0.061584,0.914956,0.033730,0.954365,1,0,0,0,0
2f04545379d619c7,xclick,/m/080hkjn,1,0.057813,0.534375,0.415625,0.998438,1,1,0,0,0
2f04545379d619c7,xclick,/m/080hkjn,1,0.401563,0.945312,0.029687,0.668750,1,0,0,0,0
2f04545379d619c7,xclick,/m/080hkjn,1,0.743750,0.998438,0.412500,0.903125,1,1,0,0,0
2f10dc0884535b22,xclick,/m/080hkjn,1,0.173125,0.783125,0.052222,0.945556,1,0,0,0,0
2f49b8f18c6e939d,xclick,/m/080hkjn,1,0.014062,0.954687,0.203125,0.887500,1,0,0,0,0
2fd3c8a5bf12a60d,activemil,/m/080hkjn,1,0.109375,0.298125,0.838649,0.989681,0,1,0,0,0
2fd74f2e2d1a32f1,xclick,/m/080hkjn,1,0.028361,0.567227,0.316566,0.802817,1,0,0,0,0
2feee2445488fe95,xclick,/m/080hkjn,1,0.503333,0.670000,0.525625,0.676250,1,0,0,0,0
301f253c0e036142,xclick,/m/080hkjn,1,0.133750,0.277500,0.185000,0.305000,1,0,0,0,0
302e81b4d946f3bd,xclick,/m/080hkjn,1,0.250000,0.373125,0.295713,0.586177,1,0,0,0,0
302e81b4d946f3bd,xclick,/m/080hkjn,1,0.323125,0.471875,0.399825,0.692038,1,0,0,0,0
304cd89720658f7d,xclick,/m/080hkjn,1,0.021875,0.940625,0.128333,0.766667,1,0,0,0,0
3062d4152c0b3e0d,xclick,/m/080hkjn,1,0.000000,0.405556,0.602369,0.998308,1,1,0,0,0
3088a6feea7466fb,activemil,/m/080hkjn,1,0.246667,0.451667,0.510000,0.795625,1,0,0,0,0
3088ef697802f82f,xclick,/m/080hkjn,1,0.740741,0.911111,0.442332,0.612167,1,0,0,0,0
3100bee669ebdbc2,xclick,/m/080hkjn,1,0.409167,0.668333,0.252500,0.581875,1,0,0,0,0
31181eb2b44cbb01,xclick,/m/080hkjn,1,0.170625,0.825625,0.000000,0.999056,0,1,0,0,0
3159978266338c71,xclick,/m/080hkjn,1,0.000000,0.999375,0.000000,0.999056,0,1,0,0,0
318407d0199761bf,xclick,/m/080hkjn,1,0.183750,0.936875,0.298395,0.928234,0,0,0,0,0
319bc29538cacc27,xclick,/m/080hkjn,1,0.148496,0.255639,0.542500,0.723750,1,0,0,0,0
31b69f7d839afe6d,xclick,/m/080hkjn,1,0.107500,0.252500,0.386492,0.999062,1,1,0,0,0
31b69f7d839afe6d,xclick,/m/080hkjn,1,0.145625,0.246875,0.467167,0.738274,1,0,0,0,0
31d8b3c41cb1c21a,xclick,/m/080hkjn,1,0.090625,0.886250,0.145420,0.898961,0,0,0,0,0
31dfa509a6ce334f,xclick,/m/080hkjn,1,0.166875,0.855000,0.049103,0.965061,0,0,0,0,0
31dfa509a6ce334f,xclick,/m/080hkjn,1,0.169375,0.853750,0.052880,0.956563,0,0,0,0,0
31f0bb6062f61b34,xclick,/m/080hkjn,1,0.206250,0.443750,0.354537,0.608980,1,0,0,0,0
31f1e1bd70e7aa29,xclick,/m/080hkjn,1,0.079737,0.149156,0.855625,0.954375,1,0,0,0,0
31f1e1bd70e7aa29,xclick,/m/080hkjn,1,0.486867,0.618199,0.858750,0.973125,1,0,0,0,0
326fdf9a3638aec3,xclick,/m/080hkjn,1,0.220000,0.958125,0.050992,0.970727,0,0,0,0,0
32cb2d79db2f866d,xclick,/m/080hkjn,1,0.285937,0.613281,0.255294,0.694118,1,0,0,0,0
330386c3a82cccb9,xclick,/m/080hkjn,1,0.197917,0.470052,0.321289,0.849609,1,0,0,0,0
333033bc63fddd3c,xclick,/m/080hkjn,1,0.688910,0.814850,0.554375,0.749375,1,0,0,0,0
334b8043129f988d,xclick,/m/080hkjn,1,0.067901,0.358025,0.471800,0.773319,1,0,0,0,0
337a6bdcd3a7dcdf,xclick,/m/080hkjn,1,0.054000,0.976000,0.094667,0.914667,0,0,0,0,0
33862c4da1d4d1a4,xclick,/m/080hkjn,1,0.348243,0.484026,0.585799,0.781065,1,0,0,1,0
33c017a229639023,xclick,/m/080hkjn,1,0.099150,0.905571,0.068750,0.868125,0,0,0,0,0
33c581d61d3c4cf3,xclick,/m/080hkjn,1,0.313125,0.712500,0.184803,0.954034,0,0,0,0,0
340f7abbc97df976,xclick,/m/080hkjn,1,0.008427,0.999064,0.038750,0.963125,0,1,0,0,0
3428eefec41066c2,xclick,/m/080hkjn,1,0.159180,0.491211,0.778646,0.998698,0,1,0,0,0
34294cf8cd9028de,xclick,/m/080hkjn,1,0.359375,0.726562,0.206861,0.621622,1,0,0,0,0
34308a7ba2a6d20d,xclick,/m/080hkjn,1,0.268750,0.706875,0.016053,0.985836,0,0,0,0,0
343ac1f32a667b06,xclick,/m/080hkjn,1,0.216250,0.735625,0.000000,0.496667,0,1,0,0,0
3468a055f25cd500,xclick,/m/080hkjn,1,0.200833,0.865000,0.096250,0.963125,0,0,0,0,0
347d070a9110b978,xclick,/m/080hkjn,1,0.235417,0.708333,0.064062,0.495313,1,0,0,0,0
34922e7e303142ac,xclick,/m/080hkjn,1,0.260938,0.812500,0.000000,0.737500,1,1,0,0,0
34a1af3caf0369aa,xclick,/m/080hkjn,1,0.006944,0.996528,0.067500,0.940000,0,1,0,0,0
356f154b70d2939f,xclick,/m/080hkjn,1,0.196875,0.464063,0.477670,0.672816,1,0,0,0,0
357bb2b450c0519b,xclick,/m/080hkjn,1,0.019375,0.883750,0.026056,0.999102,0,1,0,0,0
35953570708b607c,xclick,/m/080hkjn,1,0.321458,0.541011,0.488125,0.786875,1,0,0,0,0
35b01186e312750c,xclick,/m/080hkjn,1,0.183750,0.835000,0.008125,0.976875,1,0,0,0,0
35b31ff26c157443,xclick,/m/080hkjn,1,0.182140,0.706454,0.091875,0.573750,1,0,0,0,0
35b66902af3060ec,xclick,/m/080hkjn,1,0.116358,0.794266,0.175000,0.998750,1,1,1,0,0
35c05c7bcfe36e70,xclick,/m/080hkjn,1,0.035625,0.999375,0.029081,0.946529,0,1,0,0,0
35de8471f31aaa24,xclick,/m/080hkjn,1,0.297153,0.395018,0.663399,0.872549,0,0,0,1,0
35de8471f31aaa24,xclick,/m/080hkjn,1,0.389680,0.498221,0.395425,0.669935,0,0,0,1,0
35de8471f31aaa24,xclick,/m/080hkjn,1,0.412811,0.517794,0.748366,0.866013,0,0,0,1,0
35de8471f31aaa24,xclick,/m/080hkjn,1,0.485765,0.578292,0.212418,0.395425,0,0,0,1,0
35de8471f31aaa24,xclick,/m/080hkjn,1,0.528470,0.683274,0.392157,0.676471,0,0,0,1,0
35de8471f31aaa24,xclick,/m/080hkjn,1,0.555160,0.670819,0.683007,0.986928,0,0,0,1,0
35de8471f31aaa24,xclick,/m/080hkjn,1,0.569395,0.663701,0.013072,0.209150,0,0,0,1,0
35de8471f31aaa24,xclick,/m/080hkjn,1,0.637011,0.770463,0.212418,0.457516,0,0,0,1,0
35de8471f31aaa24,xclick,/m/080hkjn,1,0.699288,0.795374,0.732026,0.875817,0,0,0,1,0
35de8471f31aaa24,xclick,/m/080hkjn,1,0.836299,0.971530,0.702614,0.918301,0,0,0,1,0
35e33fa7b26e1606,activemil,/m/080hkjn,1,0.316159,0.728337,0.604688,0.796875,0,0,0,0,0
35eb20a9d4a84644,xclick,/m/080hkjn,1,0.159375,0.885938,0.035937,0.870313,0,0,0,1,0
36046898eb6ce0e5,xclick,/m/080hkjn,1,0.281162,0.340206,0.525625,0.585625,1,0,0,0,0
36046898eb6ce0e5,xclick,/m/080hkjn,1,0.844424,0.941893,0.318750,0.380625,0,0,0,0,0
36207760dd198376,xclick,/m/080hkjn,1,0.470645,0.687199,0.085000,0.344375,1,0,0,0,0
3655844f5bacb285,xclick,/m/080hkjn,1,0.780000,0.999375,0.517274,0.825397,0,1,0,0,0
365e2b47027b20ba,xclick,/m/080hkjn,1,0.092995,0.954106,0.000000,0.938750,0,1,0,0,0
36824c9bc0b1c69f,xclick,/m/080hkjn,1,0.167857,0.587500,0.312907,0.977836,0,0,0,0,0
3684840b124bc16d,xclick,/m/080hkjn,1,0.000000,0.355000,0.255833,0.827500,1,1,0,1,0
3699b648966e5dbe,xclick,/m/080hkjn,1,0.000000,0.481238,0.190625,0.821250,1,1,0,0,0
36d09cbaf271f340,xclick,/m/080hkjn,1,0.540000,0.736875,0.770038,0.971374,0,0,0,0,0
36d946a0c803bac0,xclick,/m/080hkjn,1,0.205000,0.810625,0.016997,0.999056,0,1,0,0,0
36f1838eea54bcfa,xclick,/m/080hkjn,1,0.000000,0.974011,0.005909,0.999343,0,1,0,0,0
36fa76b13638d17f,xclick,/m/080hkjn,1,0.522500,0.595000,0.620000,0.735625,1,0,0,0,0
3716da2226909e2e,xclick,/m/080hkjn,1,0.674805,0.982422,0.265693,0.544526,0,0,0,0,0
374b2433380d598e,xclick,/m/080hkjn,1,0.016800,0.980800,0.004375,0.986875,0,0,0,0,0
375e42831502ac98,xclick,/m/080hkjn,1,0.129825,0.898246,0.030374,0.911215,0,0,0,0,0
37a8e53b408c5ea8,xclick,/m/080hkjn,1,0.004163,0.286428,0.687014,0.998890,1,1,0,0,0
37aacf5e03014ed1,xclick,/m/080hkjn,1,0.056250,0.628125,0.521875,0.943750,0,0,0,0,0
37db70952894ef66,xclick,/m/080hkjn,1,0.058491,0.817924,0.000000,0.901875,1,1,0,0,0
37df7959885dbb9b,xclick,/m/080hkjn,1,0.087500,0.208125,0.388246,0.855744,1,0,0,0,0
37df7959885dbb9b,xclick,/m/080hkjn,1,0.325625,0.416875,0.459484,0.824577,1,0,0,0,0
37df7959885dbb9b,xclick,/m/080hkjn,1,0.642500,0.712500,0.742654,0.999110,1,1,0,0,0
38210a5702dc6b80,xclick,/m/080hkjn,1,0.531875,0.565625,0.892120,0.999062,1,1,0,0,0
38425e2ed872cb0f,xclick,/m/080hkjn,1,0.558750,0.695000,0.680833,0.940833,1,0,0,0,0
384a12e634a46b76,xclick,/m/080hkjn,1,0.070866,0.921260,0.020000,0.970000,0,0,0,0,0
3859528523982ef7,xclick,/m/080hkjn,1,0.000000,0.378125,0.246875,0.776563,1,1,0,0,0
386412a853e044a9,xclick,/m/080hkjn,1,0.224375,0.757500,0.031161,0.966950,0,0,0,0,0
387b17e91a3a02b2,xclick,/m/080hkjn,1,0.072030,0.905519,0.038914,0.952036,0,0,0,0,0
3914fe7c8cdde85a,activemil,/m/080hkjn,1,0.294271,0.570312,0.563964,0.738739,1,0,0,0,0
391cc6d437ebffde,xclick,/m/080hkjn,1,0.016875,0.373125,0.404011,0.807068,0,0,0,0,0
3971864117db64a9,xclick,/m/080hkjn,1,0.716250,0.886250,0.610694,0.779550,0,0,0,0,0
39984b695066426f,xclick,/m/080hkjn,1,0.057617,0.875000,0.037611,0.893805,1,0,0,0,0
39a582173a145a41,xclick,/m/080hkjn,1,0.472500,0.663333,0.375000,0.766250,1,0,0,0,0
39af3545989bbec7,xclick,/m/080hkjn,1,0.803186,0.999063,0.575000,0.749375,1,1,0,0,0
39b2354057a4ca25,xclick,/m/080hkjn,1,0.328750,0.448125,0.434211,0.764098,1,0,0,0,0
39f7ac7ade8e6c00,xclick,/m/080hkjn,1,0.696250,0.846250,0.496667,0.858333,1,0,0,0,0
3a1394e9bca48987,xclick,/m/080hkjn,1,0.190000,0.844375,0.263456,0.906516,0,0,0,0,0
3a2774da55254444,activemil,/m/080hkjn,1,0.372222,0.609259,0.610245,0.746102,1,0,0,0,0
3a2b1f228b36de13,xclick,/m/080hkjn,1,0.038750,0.791250,0.270833,0.789167,1,0,0,0,0
3a3a706d5a89c9c9,activemil,/m/080hkjn,1,0.535581,0.914794,0.501250,0.778750,1,0,0,0,0
3a59e72d9e00f978,xclick,/m/080hkjn,1,0.682500,0.896250,0.363333,0.558889,1,0,0,0,0
3a6ca856f39a7b00,xclick,/m/080hkjn,1,0.189375,0.821875,0.093484,0.978281,0,0,0,0,0
3a79bd6c10b4cf44,xclick,/m/080hkjn,1,0.363750,0.826250,0.000000,0.998124,0,1,0,0,0
3a8f431e91fb3f45,xclick,/m/080hkjn,1,0.380086,0.608137,0.500000,0.655625,1,0,0,0,0
3a8f431e91fb3f45,xclick,/m/080hkjn,1,0.634904,0.807281,0.500000,0.662500,1,0,0,0,0
3acd70b70d7a3085,xclick,/m/080hkjn,1,0.325926,0.609259,0.454090,0.731219,1,0,0,0,0
3ae2921b81a0dd1c,xclick,/m/080hkjn,1,0.000000,0.999375,0.000000,0.999056,0,1,0,0,0
3aefc30cfc1c33d8,xclick,/m/080hkjn,1,0.616667,0.861111,0.633548,0.892903,1,0,0,0,0
3b01e889d8493e91,xclick,/m/080hkjn,1,0.096916,0.246696,0.672852,0.999023,1,1,0,0,0
3b01e889d8493e91,xclick,/m/080hkjn,1,0.500734,0.713656,0.466797,0.907227,1,0,0,0,0
3b0f05c44be8d5ed,xclick,/m/080hkjn,1,0.000000,0.457711,0.615000,0.880000,0,1,0,0,0
3b439dd281ac5e76,xclick,/m/080hkjn,1,0.049375,0.148125,0.555347,0.696060,1,0,0,0,0
3b48f2cd4cf85e7b,xclick,/m/080hkjn,1,0.606038,0.999264,0.499375,0.999375,1,1,0,0,0
3b60807ebf71257f,xclick,/m/080hkjn,1,0.004178,0.455432,0.751391,0.998145,0,1,0,0,0
3bbe7c6b4186acda,xclick,/m/080hkjn,1,0.411875,0.546875,0.435000,0.674167,1,0,0,0,0
3bce71704f8882ae,xclick,/m/080hkjn,1,0.022857,0.480000,0.541946,0.906040,1,0,0,1,0
3be6e61d1da3fd50,xclick,/m/080hkjn,1,0.118644,0.412429,0.246875,0.581875,1,0,0,0,0
3be6e61d1da3fd50,xclick,/m/080hkjn,1,0.471751,0.816384,0.346250,0.636875,1,0,0,0,0
3c00eab9d3dbbb92,xclick,/m/080hkjn,1,0.522500,0.560625,0.351782,0.588180,1,0,0,0,0
3c00eab9d3dbbb92,xclick,/m/080hkjn,1,0.765625,0.999375,0.296435,0.864916,1,1,0,0,0
3c09b9cddc739e8c,xclick,/m/080hkjn,1,0.621250,0.694375,0.625235,0.772128,1,0,0,0,0
3c2a11483298c0ef,xclick,/m/080hkjn,1,0.689167,0.950833,0.477500,0.735625,1,0,0,0,0
3c2a11483298c0ef,xclick,/m/080hkjn,1,0.862500,0.999167,0.490000,0.853750,1,1,0,0,0
3c39532ad3776f64,xclick,/m/080hkjn,1,0.151515,0.555556,0.353535,0.646465,1,0,0,0,0
3ca55d1d21b91330,xclick,/m/080hkjn,1,0.283333,0.565625,0.402344,0.649219,1,0,0,0,0
3ca55d1d21b91330,xclick,/m/080hkjn,1,0.778125,0.998958,0.452344,0.813281,1,1,0,0,0
3cb9bbb773dc08ef,xclick,/m/080hkjn,1,0.600000,0.826042,0.488889,0.998611,1,1,0,0,0
3cebae70f8163606,xclick,/m/080hkjn,1,0.097166,0.519838,0.488125,0.923750,1,0,0,0,0
3d045b69179be754,xclick,/m/080hkjn,1,0.272500,0.760625,0.000000,0.924953,0,1,0,0,0
3d06de16476d0dd1,activemil,/m/080hkjn,1,0.143750,0.810000,0.000000,0.952500,-1,-1,-1,-1,-1
3d40a54057e8a950,xclick,/m/080hkjn,1,0.395276,0.593701,0.069565,0.506522,0,0,0,0,0
3daaa30d85310dd7,xclick,/m/080hkjn,1,0.166154,0.575385,0.295612,0.803695,1,0,0,0,0
3daaa30d85310dd7,xclick,/m/080hkjn,1,0.500000,0.883077,0.237875,0.803695,1,0,0,0,0
3dbfbecc24657323,xclick,/m/080hkjn,1,0.582500,0.710000,0.750469,0.999062,1,1,0,0,0
3e16544f623b59c7,xclick,/m/080hkjn,1,0.073150,0.949293,0.111828,0.984946,0,0,0,0,0
3e209dd2a5ff2795,xclick,/m/080hkjn,1,0.229630,0.457407,0.503185,0.656051,1,0,0,0,0
3e23246b5ae9d8eb,xclick,/m/080hkjn,1,0.269531,0.359375,0.674095,0.733983,1,0,0,0,0
3e23246b5ae9d8eb,xclick,/m/080hkjn,1,0.371094,0.541992,0.565460,0.713092,1,0,0,0,0
3e23246b5ae9d8eb,xclick,/m/080hkjn,1,0.470703,0.592773,0.731198,0.998607,0,0,0,0,0
3e3e2cb3a5a32ef2,xclick,/m/080hkjn,1,0.000000,0.998366,0.003268,0.834967,0,1,0,0,0
3e43ff095f4c65b4,xclick,/m/080hkjn,1,0.346875,0.483125,0.555000,0.846250,1,0,0,0,0
3e9d4aa8017dae64,xclick,/m/080hkjn,1,0.383333,0.574074,0.865185,0.998519,1,1,0,0,0
3eb44d4b96febdf9,xclick,/m/080hkjn,1,0.115000,0.327500,0.274336,0.769912,1,0,0,0,0
3eb44d4b96febdf9,xclick,/m/080hkjn,1,0.607500,0.870000,0.262537,0.858407,1,0,0,0,0
3ec3334537daa273,xclick,/m/080hkjn,1,0.003175,0.246032,0.575000,0.894375,1,0,0,0,0
3ed9f6b078231c1c,xclick,/m/080hkjn,1,0.152778,0.897569,0.136574,0.865741,0,0,0,0,0
3f0f645c39ee9995,xclick,/m/080hkjn,1,0.105833,0.331667,0.356250,0.721875,1,0,0,0,0
3f14e7a12aa8e3e1,xclick,/m/080hkjn,1,0.286667,0.710000,0.004444,0.986667,0,0,0,0,0
3f2bc4d33e9603c7,xclick,/m/080hkjn,1,0.785156,0.999023,0.468750,0.975260,1,1,0,0,0
3f387e9b56c587ad,xclick,/m/080hkjn,1,0.330000,0.533750,0.405838,0.634652,1,0,0,0,0
3f5dc907bef30088,xclick,/m/080hkjn,1,0.069238,0.946588,0.000000,0.934375,0,1,0,0,0
3f632945c3465d1b,xclick,/m/080hkjn,1,0.761905,0.858814,0.706250,0.857500,1,0,0,0,0
3f87180006cf0e68,activemil,/m/080hkjn,1,0.512963,0.827778,0.467955,0.654120,1,0,0,0,0
3f8c5601d307ba46,xclick,/m/080hkjn,1,0.453571,0.721429,0.552174,0.720652,1,0,0,0,0
3f8fccb5111b86b5,xclick,/m/080hkjn,1,0.126667,0.584167,0.197500,0.676250,1,0,0,0,0
3f9a1e9664ee40f8,activemil,/m/080hkjn,1,0.210833,0.394167,0.593125,0.780000,1,0,0,0,0
3fa929d811b2dc5f,xclick,/m/080hkjn,1,0.062500,0.516250,0.000000,0.981250,1,1,0,0,0
3fa929d811b2dc5f,xclick,/m/080hkjn,1,0.150625,0.585000,0.596094,0.999219,1,1,0,0,0
3fa929d811b2dc5f,xclick,/m/080hkjn,1,0.597500,0.999375,0.329688,0.683594,0,1,0,0,0
3fa929d811b2dc5f,xclick,/m/080hkjn,1,0.643125,0.999375,0.000000,0.352344,0,1,0,0,0
3fa929d811b2dc5f,xclick,/m/080hkjn,1,0.655625,0.999375,0.692187,0.999219,0,1,0,0,0
3fdb370cadcc587a,xclick,/m/080hkjn,1,0.286250,0.710000,0.149197,0.807365,0,0,0,0,0
3ff89bfb451a7126,xclick,/m/080hkjn,1,0.685625,0.859375,0.681051,0.999062,1,1,0,0,0
3ffc8d6798010c1e,xclick,/m/080hkjn,1,0.000000,0.407500,0.115385,0.999062,1,1,0,0,0
3ffc8d6798010c1e,xclick,/m/080hkjn,1,0.315625,0.999375,0.000000,0.999062,1,1,0,0,0
401501cfc458b268,xclick,/m/080hkjn,1,0.000000,0.999375,0.000000,0.999056,0,1,0,0,0
4052ae28ff19ee6d,xclick,/m/080hkjn,1,0.696250,0.923125,0.274930,0.990680,1,0,0,0,0
4058e19bd3eec484,xclick,/m/080hkjn,1,0.182500,0.871667,0.179375,0.948125,0,0,0,0,0
4059e0189b9f9471,xclick,/m/080hkjn,1,0.050000,0.844375,0.000000,0.925833,0,1,0,0,0
4085f1b2b538067b,xclick,/m/080hkjn,1,0.042000,0.998000,0.000000,0.952247,1,1,0,0,0
40ca0ceb5f39c2fa,xclick,/m/080hkjn,1,0.084428,0.979362,0.091875,0.863750,1,0,0,0,0
40cf87afc56765c6,xclick,/m/080hkjn,1,0.051250,0.643750,0.250000,0.929167,1,1,0,0,0
40d39a6eb5bf829a,xclick,/m/080hkjn,1,0.745763,0.941620,0.332500,0.607500,1,0,0,0,0
410f95a275554472,xclick,/m/080hkjn,1,0.005405,0.981081,0.132780,0.883817,0,0,0,0,0
410fa3cc83dd5fcc,xclick,/m/080hkjn,1,0.168125,0.421875,0.478464,0.947566,1,0,0,0,0
411cc1dce532d735,xclick,/m/080hkjn,1,0.087500,0.235938,0.459375,0.593750,1,0,0,0,0
411cc1dce532d735,xclick,/m/080hkjn,1,0.389062,0.592188,0.407813,0.615625,1,0,0,0,0
412d9f2dce496480,xclick,/m/080hkjn,1,0.579375,0.740625,0.353933,0.862360,1,0,0,0,0
412d9f2dce496480,xclick,/m/080hkjn,1,0.957500,0.989375,0.250936,0.311798,1,0,0,0,0
4130d5593de22607,xclick,/m/080hkjn,1,0.090000,0.651875,0.474576,0.920647,1,0,0,0,0
415358033e42c9a4,xclick,/m/080hkjn,1,0.085714,0.872857,0.003521,0.938380,0,0,0,0,0
41bb5499ef45a536,xclick,/m/080hkjn,1,0.838750,0.978750,0.666979,0.921201,1,0,0,0,0
41d7717ff13d4c40,xclick,/m/080hkjn,1,0.018750,0.240625,0.000000,0.450000,0,1,0,0,0
420293871cce8cf3,xclick,/m/080hkjn,1,0.331250,0.563750,0.740833,0.999167,1,1,0,0,0
420c9819ec8c8e45,xclick,/m/080hkjn,1,0.671875,0.881875,0.391426,0.574091,1,0,0,0,0
422f1505c1408bff,xclick,/m/080hkjn,1,0.042553,0.295213,0.465000,0.999000,1,1,0,0,0
422f1505c1408bff,xclick,/m/080hkjn,1,0.299202,0.423537,0.512000,0.868000,1,0,0,0,0
422f1505c1408bff,xclick,/m/080hkjn,1,0.332447,0.414894,0.517000,0.739000,1,0,0,0,0
422f1505c1408bff,xclick,/m/080hkjn,1,0.575133,0.623670,0.353000,0.452000,1,0,0,0,0
422f1505c1408bff,xclick,/m/080hkjn,1,0.616356,0.730053,0.278000,0.585000,1,0,0,0,0
423c45b31e4db591,xclick,/m/080hkjn,1,0.084961,0.673828,0.000000,0.998802,1,1,0,0,0
429c6531cc544bc6,xclick,/m/080hkjn,1,0.090625,0.881250,0.036827,0.999056,0,0,0,0,0
42c3171ed599234f,xclick,/m/080hkjn,1,0.587500,0.860937,0.332812,0.754687,1,0,0,0,0
42f452d3e16a4cca,xclick,/m/080hkjn,1,0.108920,0.593427,0.586875,0.800625,0,0,0,0,0
42fe032a1bee570f,xclick,/m/080hkjn,1,0.029630,0.288889,0.651596,0.986702,0,0,0,0,0
432e46ccec7fe990,xclick,/m/080hkjn,1,0.832500,0.980000,0.605000,0.856667,1,1,0,0,0
432e46ccec7fe990,xclick,/m/080hkjn,1,0.876250,0.999375,0.601667,0.956667,1,1,0,0,0
436bfcc35ca7b538,xclick,/m/080hkjn,1,0.296296,0.450000,0.494845,0.635309,1,0,0,0,0
4371ae79f6763847,xclick,/m/080hkjn,1,0.377187,0.717285,0.662453,0.999368,0,1,0,0,0
43ac5fdd5ff9c95e,xclick,/m/080hkjn,1,0.699167,0.934167,0.472500,0.860625,1,0,0,0,0
43b28de2c2272a56,xclick,/m/080hkjn,1,0.043750,0.193125,0.211667,0.525000,1,0,0,0,0
43b28de2c2272a56,xclick,/m/080hkjn,1,0.325000,0.433750,0.235000,0.484167,1,0,0,0,0
43b28de2c2272a56,xclick,/m/080hkjn,1,0.501875,0.619375,0.307500,0.984167,1,0,0,0,0
43b28de2c2272a56,xclick,/m/080hkjn,1,0.884375,0.999375,0.341667,0.845833,1,1,0,0,0
43b7904e2979167a,xclick,/m/080hkjn,1,0.000000,0.991875,0.012500,0.995833,0,0,0,0,0
43c767951df67628,xclick,/m/080hkjn,1,0.042500,0.674375,0.000000,0.943978,1,1,0,0,0
43c767951df67628,xclick,/m/080hkjn,1,0.365625,0.999375,0.099907,0.999066,0,1,0,0,0
4405e07c1f464711,xclick,/m/080hkjn,1,0.690000,0.938125,0.367500,0.739167,1,0,0,0,0
4430cdc2974844cd,xclick,/m/080hkjn,1,0.179630,0.388889,0.542197,0.747977,1,0,0,0,0
445f39dbc42ffefd,xclick,/m/080hkjn,1,0.503125,0.870313,0.808300,0.976285,0,0,0,0,0
